time [µs] (car1),gt rel. x-position [m] (car1),gt rel. y-position [m] (car1),gt velocity [m/s] (car1),gt yaw angle [rad] (car1),gt yaw rate [rad/s] (car1),gt rel. x-velocity [m/s] (car1),gt rel. y-velocity [m/s] (car1),gt acceleration [m/s^2] (car1),ukf rel. x-position [m] (car1),ukf rel. y-position [m] (car1),ukf velocity [m/s] (car1),ukf yaw angle [rad] (car1),ukf yaw rate [rad/s] (car1),ukf rel. x-velocity [m/s] (car1),ukf rel. y-velocity [m/s] (car1),x-position error [m] (car1),y-position error [m] (car1),velocity error [m/s] (car1),yaw angle error [rad] (car1),yaw rate error [rad/s] (car1),x-velocity error [m/s] (car1),y-velocity error [m/s] (car1),NIS Lidar (car1),NIS Radar (car1),time [µs] (car2),gt rel. x-position [m] (car2),gt rel. y-position [m] (car2),gt velocity [m/s] (car2),gt yaw angle [rad] (car2),gt yaw rate [rad/s] (car2),gt rel. x-velocity [m/s] (car2),gt rel. y-velocity [m/s] (car2),gt acceleration [m/s^2] (car2),ukf rel. x-position [m] (car2),ukf rel. y-position [m] (car2),ukf velocity [m/s] (car2),ukf yaw angle [rad] (car2),ukf yaw rate [rad/s] (car2),ukf rel. x-velocity [m/s] (car2),ukf rel. y-velocity [m/s] (car2),x-position error [m] (car2),y-position error [m] (car2),velocity error [m/s] (car2),yaw angle error [rad] (car2),yaw rate error [rad/s] (car2),x-velocity error [m/s] (car2),y-velocity error [m/s] (car2),NIS Lidar (car2),NIS Radar (car2),time [µs] (car3),gt rel. x-position [m] (car3),gt rel. y-position [m] (car3),gt velocity [m/s] (car3),gt yaw angle [rad] (car3),gt yaw rate [rad/s] (car3),gt rel. x-velocity [m/s] (car3),gt rel. y-velocity [m/s] (car3),gt acceleration [m/s^2] (car3),ukf rel. x-position [m] (car3),ukf rel. y-position [m] (car3),ukf velocity [m/s] (car3),ukf yaw angle [rad] (car3),ukf yaw rate [rad/s] (car3),ukf rel. x-velocity [m/s] (car3),ukf rel. y-velocity [m/s] (car3),x-position error [m] (car3),y-position error [m] (car3),velocity error [m/s] (car3),yaw angle error [rad] (car3),yaw rate error [rad/s] (car3),x-velocity error [m/s] (car3),y-velocity error [m/s] (car3),NIS Lidar (car3),NIS Radar (car3),
8266666,21.443019231,0.000123987,-1.949986577,0.000000007,0.000000000,-1.949986577,-0.000000015,-2.000000000,21.433803072,0.024883441,-1.576435710,-0.097099818,-0.139956533,-1.569009934,0.152831198,0.009216159,-0.024759455,-0.373550867,0.097099826,0.139956533,-0.380976643,-0.152831213,6.026549421,1.637297841,8266666,2.599982738,-4.000000000,5.999993324,0.000000000,0.000000000,5.999993324,0.000000000,0.000000000,2.508497763,-3.985594667,5.912883396,-0.062881927,-0.303598008,5.901197073,-0.371568515,0.091484975,-0.014405333,0.087109928,0.062881927,0.303598008,0.098796251,0.371568515,4.712455383,1.601984768,8266666,40.498320904,3.675222000,5.900007248,-0.008333504,0.000000000,5.899802208,-0.049167164,0.000000000,40.472279028,3.714237660,6.006090634,0.037892967,0.099695989,6.001779146,0.227534131,0.026041876,-0.039015660,-0.106083386,-0.046226471,-0.099695989,-0.101976938,-0.276701295,6.634979839,2.595009609,
8300000,21.378019673,0.000123986,-2.016653299,0.000000007,0.000000000,-2.016653299,-0.000000015,-2.000000000,21.361462589,0.008326876,-1.714851319,-0.057090311,-0.095510962,-1.712057467,0.097848222,0.016557084,-0.008202889,-0.301801981,0.057090318,0.095510962,-0.304595832,-0.097848237,1.835350570,9.352780503,8300000,2.799982533,-4.000000000,5.999993324,0.000000000,0.000000000,5.999993324,0.000000000,0.000000000,2.680158842,-4.011181782,5.795979731,-0.073202759,-0.269931943,5.780457368,-0.423902881,0.119823690,0.011181782,0.204013593,0.073202759,0.269931943,0.219535956,0.423902881,0.467265103,5.582730284,8300000,40.694980990,3.673583094,5.900007248,-0.008333504,0.000000000,5.899802208,-0.049167164,0.000000000,40.662911249,3.693528651,5.934954890,0.018909816,0.047803919,5.933893807,0.112222219,0.032069741,-0.019945556,-0.034947642,-0.027243321,-0.047803919,-0.034091599,-0.161389383,1.520667466,6.260963270,
8333333,21.310797890,0.000123986,-2.083319902,0.000000007,0.000000000,-2.083319902,-0.000000016,-2.000000000,21.305717331,0.054148772,-1.761986391,-0.133735337,-0.165206009,-1.746253175,0.234938063,0.005080559,-0.054024786,-0.321333511,0.133735344,0.165206009,-0.337066728,-0.234938078,2.611996351,1.377974463,8333333,2.999982327,-4.000000000,5.999993324,0.000000000,0.000000000,5.999993324,0.000000000,0.000000000,2.917224907,-3.984864874,5.934664672,-0.049104091,-0.189010174,5.927511243,-0.291299217,0.082757420,-0.015135126,0.065328652,0.049104091,0.189010174,0.072482081,0.291299217,5.464623631,1.600252533,8333333,40.891641077,3.671944189,5.900007248,-0.008333504,0.000000000,5.899802208,-0.049167164,0.000000000,40.867355220,3.745230611,5.964321146,0.055354887,0.122531288,5.955185652,0.329985739,0.024285857,-0.073286422,-0.064313898,-0.063688391,-0.122531288,-0.055383444,-0.379152903,2.723245157,0.878381070,
8366666,21.241353889,0.000123985,-2.149986506,0.000000007,0.000000000,-2.149986506,-0.000000016,-2.000000000,21.241084067,0.079479639,-1.829945925,-0.164807614,-0.184312060,-1.805150042,0.300225603,0.000269822,-0.079355654,-0.320040581,0.164807621,0.184312060,-0.344836463,-0.300225619,0.472256106,1.305158475,8366666,3.199982121,-4.000000000,5.999993324,0.000000000,0.000000000,5.999993324,0.000000000,0.000000000,3.136510195,-3.969429737,5.997725216,-0.034463412,-0.133952953,5.994163739,-0.206661162,0.063471926,-0.030570263,0.002268108,0.034463412,0.133952953,0.005829585,0.206661162,1.753168972,0.395728842,8366666,41.088301163,3.670305284,5.900007248,-0.008333504,0.000000000,5.899802208,-0.049167164,0.000000000,41.066698724,3.775525803,5.968894978,0.073169602,0.151783347,5.952923998,0.436352068,0.021602439,-0.105220519,-0.068887730,-0.081503106,-0.151783347,-0.053121790,-0.485519232,0.452435188,0.257141722,
8400000,21.169687671,0.000123985,-2.216653109,0.000000007,0.000000000,-2.216653109,-0.000000017,-2.000000000,21.185828715,0.090177309,-1.896543834,-0.166015744,-0.167603346,-1.870468269,0.313411824,-0.016141044,-0.090053324,-0.320109274,0.166015751,0.167603346,-0.346184840,-0.313411840,2.191255166,2.473262549,8400000,3.399981916,-4.000000000,5.999993324,0.000000000,0.000000000,5.999993324,0.000000000,0.000000000,3.364483004,-3.957206249,6.063967611,-0.015241888,-0.058704491,6.063263249,-0.092422737,0.035498911,-0.042793751,-0.063974287,0.015241888,0.058704491,-0.063269925,0.092422737,4.038024671,0.804384520,8400000,41.284961250,3.668666378,5.900007248,-0.008333504,0.000000000,5.899802208,-0.049167164,0.000000000,41.278582567,3.786761505,5.971207715,0.074718328,0.143411554,5.954547354,0.445743637,0.006378683,-0.118095127,-0.071200467,-0.083051833,-0.143411554,-0.054745146,-0.494910801,2.796490621,0.488720373,
8433333,21.095799227,0.000123984,-2.283319712,0.000000007,0.000000000,-2.283319712,-0.000000017,-2.000000000,21.115830332,0.024482864,-1.950060793,-0.047057663,-0.025126198,-1.947902061,0.091731440,-0.020031105,-0.024358880,-0.333258918,0.047057671,0.025126198,-0.335417650,-0.091731457,3.963700239,9.610878184,8433333,3.599981710,-4.000000000,5.999993324,0.000000000,0.000000000,5.999993324,0.000000000,0.000000000,3.533241159,-4.009873658,5.944909387,-0.048815893,-0.122076997,5.937827460,-0.290090816,0.066740551,0.009873658,0.055083937,0.048815893,0.122076997,0.062165865,0.290090816,3.161036904,6.737853595,8433333,41.481621336,3.667027473,5.900007248,-0.008333504,0.000000000,5.899802208,-0.049167164,0.000000000,41.484906688,3.698593507,5.967832877,0.003721846,-0.019644515,5.967791543,0.022211301,-0.003285352,-0.031566034,-0.067825629,-0.012055350,0.019644515,-0.067989335,-0.071378465,4.499675302,7.892360229,
8466666,21.019688566,0.000123983,-2.349986315,0.000000007,0.000000000,-2.349986315,-0.000000018,-2.000000000,21.053221159,0.026048983,-2.010480238,-0.044739275,-0.021904345,-2.008468482,0.089917425,-0.033532593,-0.025924999,-0.339506077,0.044739283,0.021904345,-0.341517833,-0.089917443,0.183613155,4.390563104,8466666,3.799981504,-4.000000000,5.999993324,0.000000000,0.000000000,5.999993324,0.000000000,0.000000000,3.751243643,-4.013233836,5.987737881,-0.040143450,-0.078989537,5.982913919,-0.240303904,0.048737861,0.013233836,0.012255444,0.040143450,0.078989537,0.017079405,0.240303904,1.135470623,3.680023368,8466666,41.678281423,3.665388567,5.900007248,-0.008333504,0.000000000,5.899802208,-0.049167164,0.000000000,41.695149558,3.691575095,5.979549866,-0.003461605,-0.034816225,5.979514040,-0.020698801,-0.016868135,-0.026186528,-0.079542618,-0.004871899,0.034816225,-0.079711832,-0.028468363,0.362228190,3.061044339,
8500000,20.941355688,0.000123983,-2.416652918,0.000000007,0.000000000,-2.416652918,-0.000000018,-2.000000000,20.982999329,0.000452389,-2.051485031,-0.001608832,0.030825277,-2.051482376,0.003300494,-0.041643642,-0.000328406,-0.365167887,0.001608840,-0.030825277,-0.365170542,-0.003300512,1.140583470,0.676987934,8500000,3.999981299,-4.000000000,5.999993324,0.000000000,0.000000000,5.999993324,0.000000000,0.000000000,3.961256801,-4.026660181,6.015895494,-0.042994903,-0.078490343,6.010335973,-0.258573163,0.038724497,0.026660181,-0.015902170,0.042994903,0.078490343,-0.010342649,0.258573163,1.243066846,0.205511213,8500000,41.874941509,3.663749662,5.900007248,-0.008333504,0.000000000,5.899802208,-0.049167164,0.000000000,41.902391789,3.649831198,6.010400204,-0.033518191,-0.094441750,6.007024271,-0.201420023,-0.027450280,0.013918464,-0.110392956,0.025184687,0.094441750,-0.107222063,0.152252859,1.100189187,0.127209595,
8533333,20.860800584,0.000123982,-2.483319521,0.000000007,0.000000000,-2.483319521,-0.000000019,-2.000000000,20.883279498,-0.026606877,-2.203853702,0.039039651,0.073195688,-2.202174475,-0.086015826,-0.022478914,0.026730859,-0.279465819,-0.039039644,-0.073195688,-0.281145046,0.086015808,6.573034815,4.296902486,8533333,4.199981093,-4.000000000,5.999993324,0.000000000,0.000000000,5.999993324,0.000000000,0.000000000,4.130774355,-4.054496504,5.890248970,-0.055626352,-0.078293092,5.881138247,-0.327484114,0.069206738,0.054496504,0.109744354,0.055626352,0.078293092,0.118855077,0.327484114,3.578037150,1.913732151,8533333,42.071601596,3.662110756,5.900007248,-0.008333504,0.000000000,5.899802208,-0.049167164,0.000000000,42.083007061,3.600449639,5.938774653,-0.069045838,-0.169679264,5.924624234,-0.409721944,-0.011405465,0.061661117,-0.038767405,0.060712334,0.169679264,-0.024822026,0.360554780,5.618221905,1.255028273,
8566666,20.778023263,0.000123982,-2.549986124,0.000000007,0.000000000,-2.549986124,-0.000000019,-2.000000000,20.802915214,-0.018932398,-2.280661695,0.025902141,0.051551290,-2.279896666,-0.059067416,-0.024891952,0.019056379,-0.269324429,-0.025902134,-0.051551290,-0.270089458,0.059067397,0.799134757,9.073266301,8566666,4.399980887,-4.000000000,5.999993324,0.000000000,0.000000000,5.999993324,0.000000000,0.000000000,4.318784382,-4.069355358,5.856612948,-0.059615871,-0.073728015,5.846208676,-0.348940304,0.081196505,0.069355358,0.143380377,0.059615871,0.073728015,0.153784648,0.348940304,1.717426227,5.445917972,8566666,42.268261682,3.660471851,5.900007248,-0.008333504,0.000000000,5.899802208,-0.049167164,0.000000000,42.280246302,3.620629023,5.928645063,-0.050419502,-0.118737742,5.921110977,-0.298792700,-0.011984620,0.039842827,-0.028637815,0.042085998,0.118737742,-0.021308769,0.249625537,1.270495381,7.610208583,
8600000,20.693023724,0.000123981,-2.616652727,0.000000007,0.000000000,-2.616652727,-0.000000019,-2.000000000,20.703592644,0.001006314,-2.416218502,-0.004058676,0.006473854,-2.416198601,0.009806622,-0.010568920,-0.000882333,-0.200434225,0.004058684,-0.006473854,-0.200454126,-0.009806642,0.939999547,4.137142826,8600000,4.599980682,-4.000000000,5.999993324,0.000000000,0.000000000,5.999993324,0.000000000,0.000000000,4.522024067,-4.045564685,5.858880147,-0.032888893,0.013046571,5.855711718,-0.192657348,0.077956615,0.045564685,0.141113177,0.032888893,-0.013046571,0.144281606,0.192657348,1.050873337,1.918724667,8600000,42.464921769,3.658832945,5.900007248,-0.008333504,0.000000000,5.899802208,-0.049167164,0.000000000,42.460955169,3.641272209,5.857505070,-0.033455176,-0.078198105,5.854227373,-0.195927312,0.003966599,0.017560736,0.042502178,0.025121672,0.078198105,0.045574835,0.146760148,0.920930673,1.353550098,
8633333,20.605801960,0.000123980,-2.683319330,0.000000007,0.000000000,-2.683319330,-0.000000020,-2.000000000,20.618622629,0.018379711,-2.474255208,-0.027169555,-0.024592287,-2.473342036,0.067216144,-0.012820669,-0.018255730,-0.209064122,0.027169563,0.024592287,-0.209977295,-0.067216164,0.803237864,3.143278685,8633333,4.799980476,-4.000000000,5.999993324,0.000000000,0.000000000,5.999993324,0.000000000,0.000000000,4.725929322,-4.040828520,5.886890377,-0.024311756,0.030832061,5.885150706,-0.143106542,0.074051154,0.040828520,0.113102947,0.024311756,-0.030832061,0.114842618,0.143106542,1.847348094,1.516988700,8633333,42.661581855,3.657194040,5.900007248,-0.008333504,0.000000000,5.899802208,-0.049167164,0.000000000,42.657953299,3.670718889,5.859864207,-0.009983476,-0.022200581,5.859572184,-0.058500841,0.003628557,-0.013524850,0.040143041,0.001649972,0.022200581,0.040230024,0.009333677,1.008243548,2.275316184,
8666666,20.516357978,0.000123980,-2.749985933,0.000000007,0.000000000,-2.749985933,-0.000000020,-2.000000000,20.525457797,0.062983380,-2.484973014,-0.090144256,-0.120772435,-2.474883420,0.223702788,-0.009099819,-0.062859401,-0.265012919,0.090144263,0.120772435,-0.275102513,-0.223702808,3.617523055,3.089175563,8666666,4.999980271,-4.000000000,5.999993324,0.000000000,0.000000000,5.999993324,0.000000000,0.000000000,4.923476301,-4.030571362,5.943187175,-0.025164392,-0.005536027,5.941305523,-0.149540910,0.076503969,0.030571362,0.056806149,0.025164392,0.005536027,0.058687801,0.149540910,4.629791616,3.508642099,8666666,42.858241942,3.655555134,5.900007248,-0.008333504,0.000000000,5.899802208,-0.049167164,0.000000000,42.847872920,3.729177440,5.906357324,0.033037085,0.072557045,5.903134373,0.195093334,0.010369022,-0.073622306,-0.006350076,-0.041370589,-0.072557045,-0.003332166,-0.244260497,3.242282267,4.470673967,
8700000,20.424691779,0.000123979,-2.816652536,0.000000007,0.000000000,-2.816652536,-0.000000021,-2.000000000,20.443527842,0.089774066,-2.524794547,-0.118608765,-0.152599479,-2.507055903,0.298761115,-0.018836063,-0.089650087,-0.291857990,0.118608773,0.152599479,-0.309596634,-0.298761136,1.345901606,0.945404745,8700000,5.199980065,-4.000000000,5.999993324,0.000000000,0.000000000,5.999993324,0.000000000,0.000000000,5.151652773,-4.000548052,6.044086414,-0.000647922,0.042841905,6.044085145,-0.003916094,0.048327292,0.000548052,-0.044093089,0.000647922,-0.042841905,-0.044091821,0.003916094,4.133812573,0.268265968,8700000,43.054902028,3.653916229,5.900007248,-0.008333504,0.000000000,5.899802208,-0.049167164,0.000000000,43.052447604,3.760721023,5.934354546,0.053246791,0.111022214,5.925943931,0.315836043,0.002454424,-0.106804795,-0.034347298,-0.061580295,-0.111022214,-0.026141723,-0.365003207,1.596974017,0.364910423,
8733333,20.330803354,0.000123978,-2.883319139,0.000000007,0.000000000,-2.883319139,-0.000000021,-2.000000000,20.354104389,0.094367440,-2.529467047,-0.115980772,-0.141437295,-2.512473496,0.292712271,-0.023301035,-0.094243462,-0.353852093,0.115980780,0.141437295,-0.370845644,-0.292712293,1.650833140,4.248872865,8733333,5.399979859,-4.000000000,5.999993324,0.000000000,0.000000000,5.999993324,0.000000000,0.000000000,5.343157982,-4.021334199,6.057006056,-0.023674410,-0.041338427,6.055308727,-0.143382652,0.056821877,0.021334199,-0.057012731,0.023674410,0.041338427,-0.055315402,0.143382652,1.352735022,5.063651183,8733333,43.251562115,3.652277323,5.900007248,-0.008333504,0.000000000,5.899802208,-0.049167164,0.000000000,43.252931526,3.769339559,5.999921926,0.055276743,0.108421083,5.990757824,0.331487272,-0.001369411,-0.117062236,-0.099914678,-0.063610247,-0.108421083,-0.090955616,-0.380654436,1.130603891,5.467815936,
8766666,20.234692712,0.000123978,-2.949985743,0.000000007,0.000000000,-2.949985743,-0.000000022,-2.000000000,20.280766290,0.047577249,-2.518100583,-0.041260083,-0.015515912,-2.515957487,0.103867563,-0.046073578,-0.047453272,-0.431885159,0.041260091,0.015515912,-0.434028256,-0.103867585,4.789109307,0.198036168,8766666,5.599979654,-4.000000000,5.999993324,0.000000000,0.000000000,5.999993324,0.000000000,0.000000000,5.568898222,-4.035496876,6.133719383,-0.029755491,-0.063768156,6.131004219,-0.182484900,0.031081431,0.035496876,-0.133726058,0.029755491,0.063768156,-0.131010894,0.182484900,4.816616885,0.443780774,8766666,43.448222201,3.650638418,5.900007248,-0.008333504,0.000000000,5.899802208,-0.049167164,0.000000000,43.475836377,3.702848164,6.078773613,0.003258101,-0.008069303,6.078741350,0.019805221,-0.027614175,-0.052209746,-0.178766365,-0.011591605,0.008069303,-0.178939142,-0.068972384,5.651324111,0.435846365,
8800000,20.136359853,0.000123977,-3.016652346,0.000000007,0.000000000,-3.016652346,-0.000000022,-2.000000000,20.186847045,0.005751456,-2.541346507,0.021874680,0.085651544,-2.540738512,-0.055586709,-0.050487192,-0.005627479,-0.475305838,-0.021874673,-0.085651544,-0.475913833,0.055586687,2.570390363,1.295684395,8800000,5.799979448,-4.000000000,5.999993324,0.000000000,0.000000000,5.999993324,0.000000000,0.000000000,5.759691021,-4.073441971,6.116134539,-0.058713116,-0.138965659,6.105595706,-0.358891039,0.040288427,0.073441971,-0.116141215,0.058713116,0.138965659,-0.105602382,0.358891039,0.647331520,1.085438847,8800000,43.644882288,3.648999512,5.900007248,-0.008333504,0.000000000,5.899802208,-0.049167164,0.000000000,43.679724161,3.656477859,6.126015892,-0.028628071,-0.070501962,6.123505725,-0.175352064,-0.034841873,-0.007478347,-0.226008644,0.020294567,0.070501962,-0.223703517,0.126184900,2.201633873,1.942686881,
8833333,20.035804768,0.000123976,-3.083318949,0.000000007,0.000000000,-3.083318949,-0.000000023,-2.000000000,20.077348034,0.007573864,-2.683326570,0.017001245,0.067324886,-2.682938782,-0.045617695,-0.041543266,-0.007449888,-0.399992379,-0.017001238,-0.067324886,-0.400380167,0.045617672,2.793264476,4.179413865,8833333,5.999979242,-4.000000000,5.999993324,0.000000000,0.000000000,5.999993324,0.000000000,0.000000000,5.957961438,-4.069375305,6.071615387,-0.048064438,-0.085535356,6.064603444,-0.291716433,0.042017805,0.069375305,-0.071622063,0.048064438,0.085535356,-0.064610120,0.291716433,1.093760421,2.478109708,8833333,43.841542374,3.647360607,5.900007248,-0.008333504,0.000000000,5.899802208,-0.049167164,0.000000000,43.867840977,3.644001276,6.058590364,-0.037262435,-0.089034774,6.054384708,-0.225705591,-0.026298602,0.003359331,-0.158583116,0.028928931,0.089034774,-0.154582500,0.176538427,2.282592684,1.451026780,
8866666,19.933027466,0.000123975,-3.149985552,0.000000007,0.000000000,-3.149985552,-0.000000023,-2.000000000,19.978600359,0.001407682,-2.701235438,0.025923846,0.078054824,-2.700327811,-0.070018568,-0.045572893,-0.001283707,-0.448750114,-0.025923838,-0.078054824,-0.449657740,0.070018545,2.073890458,0.775931017,8866666,6.199979037,-4.000000000,5.999993324,0.000000000,0.000000000,5.999993324,0.000000000,0.000000000,6.158816754,-4.083905076,6.103246695,-0.059998721,-0.123930507,6.092264614,-0.365967334,0.041162282,0.083905076,-0.103253370,0.059998721,0.123930507,-0.092271290,0.365967334,0.959938913,1.492469913,8866666,44.038202461,3.645721701,5.900007248,-0.008333504,0.000000000,5.899802208,-0.049167164,0.000000000,44.068203815,3.644729175,6.108868519,-0.031455903,-0.063845009,6.105846486,-0.192128290,-0.030001354,0.000992526,-0.208861271,0.023122399,0.063845009,-0.206044278,0.142961126,1.642294908,2.032365518,
8900000,19.828027939,0.000123975,-3.216652155,0.000000007,0.000000000,-3.216652155,-0.000000024,-2.000000000,19.869902524,-0.068090415,-2.850878891,0.108314338,0.188866991,-2.834171985,-0.308187626,-0.041874585,0.068214390,-0.365773264,-0.108314331,-0.188866991,-0.382480170,0.308187602,6.216435676,7.208386249,8900000,6.399978831,-4.000000000,5.999993324,0.000000000,0.000000000,5.999993324,0.000000000,0.000000000,6.347642683,-4.121183373,6.001721518,-0.073557602,-0.119542099,5.985492018,-0.441074236,0.052336149,0.121183373,-0.001728194,0.073557602,0.119542099,0.014501306,0.441074236,4.963287447,3.584549084,8900000,44.234862547,3.644082796,5.900007248,-0.008333504,0.000000000,5.899802208,-0.049167164,0.000000000,44.268817513,3.524699506,6.069438188,-0.119171653,-0.258553186,6.026390445,-0.721594147,-0.033954965,0.119383290,-0.169430940,0.110838149,0.258553186,-0.126588237,0.672426984,5.813831249,2.722398071,
8933333,19.720806194,0.000123974,-3.283318758,0.000000007,0.000000000,-3.283318758,-0.000000024,-2.000000000,19.762033975,-0.025875876,-2.939354209,0.042304743,0.068352739,-2.936724333,-0.124311538,-0.041227781,0.025999850,-0.343964549,-0.042304736,-0.068352739,-0.346594425,0.124311514,1.812832853,3.023977817,8933333,6.599978625,-4.000000000,5.999993324,0.000000000,0.000000000,5.999993324,0.000000000,0.000000000,6.571956482,-4.072784395,6.063017567,-0.030035040,-0.002522847,6.060283038,-0.182075599,0.028022143,0.072784395,-0.063024243,0.030035040,0.002522847,-0.060289714,0.182075599,3.325036525,1.775783741,8933333,44.431522634,3.642443890,5.900007248,-0.008333504,0.000000000,5.899802208,-0.049167164,0.000000000,44.460816446,3.571395212,6.027160981,-0.077669107,-0.153352975,6.008990723,-0.467653696,-0.029293812,0.071048678,-0.127153733,0.069335603,0.153352975,-0.109188515,0.418486532,2.823144597,1.191932252,
8966666,19.611362231,0.000123973,-3.349985361,0.000000007,0.000000000,-3.349985361,-0.000000025,-2.000000000,19.633069108,0.030899700,-3.144847800,-0.027498476,-0.035178237,-3.143658861,0.086467623,-0.021706877,-0.030775727,-0.205137561,0.027498483,0.035178237,-0.206326500,-0.086467648,6.208772107,9.249028523,8966666,6.799978420,-4.000000000,5.999993324,0.000000000,0.000000000,5.999993324,0.000000000,0.000000000,6.778597764,-4.006309578,6.025038304,0.030785863,0.177083625,6.022183356,0.185456707,0.021380656,0.006309578,-0.025044980,-0.030785863,-0.177083625,-0.022190032,-0.185456707,7.412232248,3.597924451,8966666,44.628182720,3.640804985,5.900007248,-0.008333504,0.000000000,5.899802208,-0.049167164,0.000000000,44.632704738,3.661616746,5.848399477,-0.009513006,-0.003343880,5.848134847,-0.055635021,-0.004522017,-0.020811762,0.051607771,0.001179502,0.003343880,0.051667361,0.006467858,7.149594303,3.876515911,
